,title,rev,genre,id,lyrics
21,썸 탈꺼야,0,Folk,30657307,표현이 서툰 것도 잘못인가요 나 차가운 도시에 따뜻한 여잔데그냥 좋아한단 말도 안 되는가요 솔직하게 난 말하고 싶어요사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야넘넘 스윗한 넌 정말 달콤한 걸넘넘 스윗한 넌그냥 좋아한단 말도 안 되는가요 솔직하게 난 말하고 싶어요사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야사랑은 이렇게 생기는 게 아니겠어 어쩌면 내 맘의 반쪽을 네게 걸어보는 건데나는 오늘도 네게 차일 것만 같아도 난 한번 더 너에게 다시 달려가 볼 거야나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야매운 거 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야나도 그 애처럼 좋아요 좀 눌러줘 나도 너랑 말 좀 할 수 있게 해줘나는 풀이 죽어서 오늘도 포기하고 뒤를 돌아볼 때쯤 나를 붙잡는 넌넘넘 스윗한 넌 정말 달콤한 걸넘넘 스윗한 넌
22,이 별,0,Ballad,30637776,함께였었던 너 지금 어느 별에 있니난 아직도 이별에 있어흩어져가는 하늘에 나를 태워 보면볼 수 있을까 너 있는 곳에혹시 너도 나를 찾고서 있는지마치 시간이 멈춘 듯이너를 기다리고만 있어oh you’re my staroh you’re my star in the sky너의 밤하늘 속에 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도함께였었던 너 지금 어느 별에 있니난 아직도 이별에 있어환하게 웃어주던니 마지막 모습이 그리워꿈에서 라도 만날까너를 품에 안고 잠들어oh you’re my staroh you’re my star in the sky너의 밤하늘 속에 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도너를 잊지 않을게oh you’re my staroh you’re my star in the sky너의 밤하늘에도 내가 있다면그 수 많은 별들 중에한 점이라도 채워지면그걸로 좋아 이별이 된대도
23,연애소설 (Feat. 아이유),0,Hip-hop,30688500,"우리 한때 자석 같았다는 건한쪽만 등을 돌리면 멀어진다는 거였네.가진 게 없던 내게네가 준 상처 덕분에나도 주인공이 돼보네in a sad love story.별 볼 일 없던 내게네가 준 이별 덕분에나도 주인공이 돼보네in a sad love story.In this sad love story.잊을 때도 됐는데기억에 살만 붙어서 미련만 커지네.되돌아보면가슴을 찢어지게 하는데하필 전부 명장면이네.기억나?캄캄한 영화관.너와 내 두 손이 처음 포개졌던 날.감사했어.한평생 무수한 걸 짓고 무너뜨렸을 네 손이내 손에 정착한 것을.기억나?네가 가족사를 들려준 밤.그건 나만 아는 너 한 조각 주고픈 마음.비가 와 이불 밑에서넌 내 몸을 지붕 삼아 이 세상의 모든 비를 피했어.다 기억나, 네가 없는 첫 아침도.잘 참다 끝내 무너진 그 순간을.한참 울었거든 샤워실에서,비누에 붙은 너의 머리카락을 떼며.가진 게 없던 내게네가 준 상처 덕분에나도 주인공이 돼보네in a sad love story.별 볼 일 없던 내게네가 준 이별 덕분에나도 주인공이 돼보네in a sad love story.In this sad love...가랑비 같은 슬픔이라 위로했지만여전히 젖은 얼굴로 잠에서 깨.계절은 무심코 변하고 앞만 보는데난 서성이네 여태시간도 버리고 간 기억뿐인 네 옆에.잊지 못해. 술기운에 이끌려 마주했었던 둘의 첫날밤.사실 술 한잔 부딪히기도 전에 취했지.우리가 마신 건 운명인 것 같아.너무나 빠르게도 깨어난 우리.한때는 죽고 못 살 것만 같던 날들이전쟁 같은 매일이 돼.죽일 듯 서로를 바라보며 맞이하게 된 눈물의 끝.필연이라 믿던 첫 만남부터악연이라며 돌아선 마지막까지도우린 서로 마주 보는 거울이었지.서로가 던진 눈빛에 깨질 때까지도.가진 게 없던 내게네가 준 상처 덕분에나도 주인공이 돼보네in a sad love story.별 볼 일 없던 내게네가 준 이별 덕분에나도 한소절 가져보네in a sad love story.In this sad love...나에게만 특별한 얘기.참 진부하죠?나만 이런 게 아닌 건 알지만내가 이런 걸.줄 게 없었던 내게남겨준 상처 덕분에나도 누군가에게 주네나 닮은 sad story.다 처음이었던 내게네가 준 두려움 덕분에난 영원히in a sad love story.In this sad love story.우리 한때 자석 같았다는 건한쪽만 등을 돌리면 멀어진다는 거였네.우리 한때 자석 같았다는 건한쪽만 등을 돌리면 남이 된다는 거였네.서울 하늘엔 별 하나 없네."
24,시차 (We Are) (Feat. 로꼬 & GRAY),0,Hip-hop,30613202,밤새 모니터에 튀긴 침이마르기도 전에 강의실로아 참 교수님이 문신 땜에 긴 팔 입고 오래난 시작도 전에 눈을 감았지날 한심하게 볼 게 뻔하니 이게 더 편해내 새벽은 원래 일몰이 지나고하늘이 까매진 후에야 해가 뜨네내가 처량하다고 다 그래야 야 난 쟤들이 돈 주고 가는파리의 시간을 사는 중 이라 전해난 이게 궁금해시계는 둥근데 날카로운 초침이 내 시간들을 아프게모두가 바쁘게뭐를 하든 경쟁하라 배웠으니우린 우리의 시차로 도망칠 수밖에이미 저 문밖엔 모두 그래야 일찍 일어나야 성공해 안 그래맞는 말이지 다근데 니들이 꿈을 꾸던 그 시간에나도 꿈을 꿨지두 눈 똑바로 뜬 채로We're livin' in a different time zone바뀌어버린 낮과 밤이야 yeahHave a good night 먼저 자아직 난 일하는 중이야We are who we areWe a-a-are who we a-a-are ohahhDon't you know who we are4호선 문이 열릴 때취해 있는 사람들과 날 똑같이 보지마그들이 휘청거릴 때마다풍기는 술 냄새마저 부러웠지만난 적응해야 했거든 이 시차꿈을 꾸게 해 준 침댄 이 기차먼지 쌓일 틈이 없던 키보드 위그리고 2009년부터 지금까지 계속GRAY on the beat ya아침은 까맣고 우리의 밤은 하얘난 계속 칠하고 있고 똑같은 기찰 타네걱정한 적 없어 막차 시간은 한 번도얇았던 커튼이 햇빛을 완벽히 못 가려도난 지금 눈을 감아야 해내일의 나는 달라져야 해우린 아무것도 없이 여길 올라왔고넌 이 밤을 꼭 기억해야 돼We're livin' in a different time zone바뀌어버린 낮과 밤이야 yeahHave a good night 먼저 자아직 난 일하는 중이야We are who we areWe a-a-are who we a-a-are ohahhDon't you know who we are밤새 모니터에 튀긴 침이마르기도 전에 대기실로아 참 문신 땜에 긴 팔 입고 오래녹화 전에 눈을 감고 생각하지똑같은 행동 다른 느낌시차 부적응에 해당돼지금 내 옆엔 Loco 그리고 GRAY모두 비웃었던 동방의 소음이 어느새전국을 울려대야 이게 우리 시차의 결과고우린 아직 여기 산다 전해We're livin' in a different time zone바뀌어버린 낮과 밤이야 yeahHave a good night 먼저 자아직 난 일하는 중이야We are who we areWe a-a-are who we a-a-are ohahhDon't you know who we are모두 위험하다는 시간이 우린 되려 편해Don't you know who we are밝아진 창문 밖을 봐야지 비로소 맘이 편해Don't you know who we are모두가 다 피하는 반 지하가 우린 편해Don't you know who we areWe are We are We areDon't you know who we are
25,그 사람을 아나요,0,Ballad,30688990,내가 사랑했던그 사람을 알고 있나요여기 곁에 있던그때 멈춰버린많이 사랑 받던 시간들다시 살아야 하는데계속 따라가도 더 멀어진 그대다시 올까 오늘도 이렇게그토록 원망했었던그토록 미워했었던 나를날 다시 한 번 안아줄 수 있나요그대 떠밀려가던 날그 마지막까지 날 걱정했었나요그땐 보내줘야내가 행복할 줄 알았나요정말 사랑했던그 사람을 알고 있나요여기 곁에 있던 oh내겐 멈춰버린많이 사랑 받던 시간들살아야 하는데 oh다시 떠올려도 더 멀어진 기억잊혀질까 오늘도 이렇게그토록 원망했었던그토록 미워했었던 나를날 다시 한 번 안아줄 수 있나요그대 떠밀려가던 날그 마지막까지 날 걱정했었나요그땐 보내줘야내가 행복할 줄 알았나요그 가슴에 있던매일매일 나를 기다리던그대와 똑같이 아파서 울어요 나그토록 원망했었던그토록 미워했었던 나를이 눈물을 위로 해줄 수 있나요그대 떠밀려가던 날그 마지막까지 날 걱정했었나요그땐 보내줘야내가 행복할 줄 알았나요
26,가시나,0,Dance,30587846,너의 싸늘해진 그 눈빛이나를 죽이는 거야 커지던 니 맘의 불씨재만 남은 거야 왜시간이 약인가 봐 어째 갈수록 나 약하잖아슬픈 아픔도 함께 무뎌지는 거야좋아 이젠 너를 잊을 수 있게 꽃같이 살래 나답게Can't nobody stop me now no try me 나의 향길 원해 모두가 바보처럼 왜 너만 몰라정말 미친 거 아냐 넌왜 예쁜 날 두고 가시나날 두고 가시나왜 예쁜 날 두고 가시나날 두고 떠나가시나그리 쉽게 떠나가시나같이 가자고 약속해놓고 가시나 가시나 날카로운 날 보고 넌고개 숙일 거야 가시 난 내 모습이더 깊숙이 파고들 거야 eh이미 꺾은 거잖아 굳이 미안해하지 마정말 꺾인 건 지금 내가아냐 바로 너야좋아 이젠 너를 잊을 수 있게꽃같이 살래 나답게Can't nobody stop me now no try me 나의 향길 원해 모두가 바보처럼 왜 너만 몰라정말 미친 거 아냐 넌왜 예쁜 날 두고 가시나날 두고 가시나왜 예쁜 날 두고 가시나날 두고 떠나가시나그리 쉽게 떠나가시나같이 가자고약속 해놓고가시나 가시나 너는 졌고 나는 폈어And it's over 다시 돌아온다 해도 지금 당장은 나 없이 매일 잘 살 수 있을 것 같지암만 생각해봐도 미친 거 아냐 넌왜 예쁜 날 두고 가시나날 두고 가시나왜 예쁜 날 두고 가시나날 두고 떠나가시나그리 쉽게 떠나가시나같이 가자고 약속해놓고 가시나 가시나
27,바보야,0,Ballad,30753213,기억 속에 또 조용히 찾아와너무 사랑한 기억 아련히 떠올라서가까이 조금만 한걸음 조금만 다가가니까그 자리에 내가 갈 때까지만딴 데 눈 돌리지 마 아픈 그대나는 바보야 이런 너를 떠나보내놓고나는 바보야 후회하는 거밖에 몰라서정말 너무 아프다 가슴 치면서 울고 있잖아이젠 내게 와줘 바보야맘에 없는 말인 줄 알면서 너도 바보야내 맘 알잖아 이젠 내게 와줘 바보야내겐 너뿐이야잊고 살 수가 없는 그대라서가슴속에 묻은 채 여전히 떠올라서혼자 살아갈 수도 없게 아직 날 괴롭히네나는 바보야 이런 너를 떠나보내놓고나는 바보야 후회하는 거밖에 몰라서정말 너무 아프다 가슴 치면서 울고 있잖아이젠 내게 와줘 바보야맘에 없는 말인 줄 알면서 너도 바보야내 맘 알잖아 이젠 내게 와줘 바보야내겐 너뿐이야천천히 조금만 한 걸음씩 조금만내 가슴은 널 향하고 있잖아너도 바보야 이런 나를 떠나보내놓고너도 바보야 후회하는 거밖에 몰라서정말 너무 아프다 가슴 치면서 울고 있잖아제발 돌아와 줘 바보야아직 사랑하는 걸 알면서 나도 바보야내 맘 알잖아 이젠 내게 와줘 바보야내겐 너뿐이야
28,밤편지,0,Ballad,30314784,이 밤 그날의 반딧불을당신의 창 가까이 보낼게요음 사랑한다는 말이에요나 우리의 첫 입맞춤을 떠올려그럼 언제든 눈을 감고음 가장 먼 곳으로 가요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아늘 그리워 그리워여기 내 마음속에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이에요어떻게 나에게그대란 행운이 온 걸까지금 우리 함께 있다면 아얼마나 좋을까요난 파도가 머물던모래 위에 적힌 글씨처럼그대가 멀리 사라져 버릴 것 같아또 그리워 더 그리워나의 일기장 안에모든 말을 다 꺼내어 줄 순 없지만사랑한다는 말이 밤 그날의 반딧불을 당신의창 가까이 띄울게요음 좋은 꿈 이길 바라요
29,비도 오고 그래서 (Feat. 신용재),1,R&B,30492279,비도 오고 그래서  네 생각이 났어 생각이 나서 그래서  그랬던거지 별 의미 없지 오늘은 오랜만에 네 생각을 하는 날이야 일부러 난 너와 내가 담겨 있는 노랠 찾아 오늘은 슬프거나 우울해도 괜찮은 맘이야 어차피 이 밤이다 지나가면은 별 수도 없이난 또 한 동안은 널 잊고 살테니까내 가슴 속에만품고 살아갈테니까비도 오고 그래서네 생각이 났어생각이 나서 그래서그랬던거지별 의미 없지우산 속에 숨어서네 집을 지나쳐그 날의 감정을다시 느껴보고파서떨어지는 빗물과시계 초침 소리가방 안 가득 채우면그 때로 난 돌아가차라리 난 이 비가그치지 않았음 해매일 기억 속에 살 수 있게나 널 아프게 했던못난 놈이니까널 다시 품에 안을자격도 없으니까비도 오고 그래서네 생각이 났어생각이 나서 그래서그랬던거지별 의미 없지우산 속에 숨어서네 집을 지나쳐그 날의 감정을다시 느껴보고파서우리에게 주어진 행복을너무 빨리 쓴 것 같아거기까지 인 것 같아이 비가 그칠 땐 각자 있던 곳에서다시 살아가야만 해비도 오고 그래서네 생각이 났어생각이 나서 그래서그랬던거지별 의미 없지우산 속에 숨어서네 집을 지나쳐그 날의 감정을다시 느껴보고파서
30,한숨,0,R&B,8086947,숨을 크게 쉬어봐요 당신의 가슴 양쪽이 저리게 조금은 아파올 때까지 숨을 더 뱉어봐요 당신의 안에 남은 게 없다고  느껴질 때까지  숨이 벅차올라도 괜찮아요 아무도 그댈 탓하진 않아 가끔은 실수해도 돼 누구든 그랬으니까  괜찮다는 말  말뿐인 위로지만누군가의 한숨 그 무거운 숨을 내가 어떻게헤아릴 수가 있을까요당신의 한숨그 깊일 이해할 순 없겠지만괜찮아요 내가 안아줄게요숨이 벅차올라도 괜찮아요아무도 그댈 탓하진 않아가끔은 실수해도 돼누구든 그랬으니까 괜찮다는 말말뿐인 위로지만누군가의 한숨그 무거운 숨을내가 어떻게헤아릴 수가 있을까요당신의 한숨그 깊일 이해할 순 없겠지만괜찮아요내가 안아줄게요남들 눈엔 힘 빠지는한숨으로 보일진 몰라도나는 알고 있죠작은 한숨 내뱉기도 어려운하루를 보냈단 걸이제 다른 생각은 마요깊이 숨을 쉬어봐요그대로 내뱉어요누군가의 한숨그 무거운 숨을내가 어떻게헤아릴 수가 있을까요당신의 한숨그 깊일 이해할 순 없겠지만괜찮아요내가 안아줄게요정말 수고했어요
